"iter","loss","grad_norm","eta","speed","kappa","lambda_min","lambda_max","costo_local","accion_eta","b","w1","w2","theta1","theta2","theta3"
69,0.000323715881197912,0.00470360889184392,0.0946877304905546,0.000445374051083893,0.0561030397700295,0.0559578269365629,1.48904296387128,NA,"ajuste_por_curvatura",0.102385656522387,0.814671417604953,0.32985989144708,0.814671417604953,0.32985989144708,0.102385656522387
70,0.000321626578687147,0.00467863308521916,0.0946927689260105,0.000443032721628246,0.0560468463873556,0.055912896052568,1.48901792054429,NA,"ajuste_por_curvatura",0.102306735441662,0.814921490824297,0.330219881576615,0.814921490824297,0.330219881576615,0.102306735441662
71,0.000319559290128376,0.00465381333289769,0.0946977057523833,0.000440705445625264,0.0559917920449011,0.0558681538138822,1.48899254501533,NA,"ajuste_por_curvatura",0.102228325861286,0.815170543687269,0.330577795814365,0.815170543687269,0.330577795814365,0.102228325861286
72,0.000317513765275634,0.00462914809349576,0.0947025483892218,0.000438392121325156,0.0559377936590047,0.0558236015566384,1.48896686278751,NA,"ajuste_por_curvatura",0.102150423069046,0.815418568975149,0.330933655198585,0.815418568975149,0.330933655198585,0.102150423069046
73,0.000315489757144204,0.00460463587716946,0.0947073036266343,0.000436092648109182,0.0558847752041504,0.0557792397694059,1.48894089757934,NA,"ajuste_por_curvatura",0.102073022220998,0.815665560223033,0.331287480133023,0.815665560223033,0.331287480133023,0.102073022220998
74,0.000313487021946916,0.00458027524135778,0.0947119775645309,0.000433806925898854,0.0558326683852227,0.0557350695511709,1.48891467208156,NA,"ajuste_por_curvatura",0.101996118383494,0.815911511672863,0.331639290425423,0.815911511672863,0.331639290425423,0.101996118383494
75,0.000311505319035976,0.00455606478700058,0.0947165757754031,0.000431534855635586,0.0557814108179461,0.0556910915319107,1.48888820761448,NA,"ajuste_por_curvatura",0.101919706568307,0.816156418229314,0.331989105322282,0.816156418229314,0.331989105322282,0.101919706568307
76,0.000309544410845082,0.00453200315511763,0.0947211033142435,0.000429276339076374,0.0557309459143805,0.0556473063714127,1.48886152436842,NA,"ajuste_por_curvatura",0.101843781761726,0.816400275418883,0.332336943541099,0.816400275418883,0.332336943541099,0.101843781761726
77,0.000307604062834804,0.00450808902374153,0.0947255647904686,0.000427031278899628,0.0556812220776764,0.0556037145252778,1.48883464131021,NA,"ajuste_por_curvatura",0.101768338948616,0.816643079351565,0.332682823299852,0.816643079351565,0.332682823299852,0.101768338948616
78,0.000305684043439592,0.00448432110514767,0.0947299643588096,0.000424799578464096,0.0556321928004644,0.0555603168396292,1.48880757670044,NA,"ajuste_por_curvatura",0.101693373132153,0.81688482668507,0.333026762344254,0.81688482668507,0.333026762344254,0.101693373132153
